image_id,labels
5795,40
5796,40
5797,40
5798,40
5799,40
5800,40
5801,40
5802,40
5803,40
5804,40
5805,40
5806,40
5807,40
5808,40
5809,40
5810,40
5811,40
5812,40
5813,40
5814,40
5815,40
5816,40
5817,40
5818,40
5819,40
5820,40
5821,40
5822,40
5823,40
5824,40
5825,40
5826,40
5827,40
5828,40
5829,40
5830,40
5831,40
5832,40
5833,40
5834,40
5835,40
5836,40
5837,40
5838,40
5839,40
5840,40
5841,40
5842,40
5843,40
5844,40
5845,40
5846,41
5847,41
5848,41
5849,41
5850,41
5851,41
5852,41
5853,41
5854,41
5855,41
5856,41
5857,41
5858,41
5859,41
5860,41
5861,41
5862,41
5863,41
5864,41
5865,41
5866,41
5867,41
5868,41
5869,41
5870,41
5871,41
5872,41
5873,41
5874,41
5875,41
5876,41
5877,41
5878,41
5879,41
5880,41
5881,41
5882,41
5883,41
5884,41
5885,41
5886,41
5887,41
5888,41
5889,41
5890,41
5891,41
5892,41
5893,41
5894,41
5895,41
5896,41
5897,41
5898,41
5899,41
5900,41
5901,41
5902,41
5903,41
5904,41
5905,41
5906,41
5907,41
5908,41
5909,41
5910,41
5911,41
5912,41
5913,41
5914,41
5915,41
5916,41
5917,41
5918,41
5919,41
5920,41
5921,41
5922,41
5923,41
5924,41
5925,41
5926,41
5927,41
5928,41
5929,41
5930,41
5931,41
5932,41
5933,41
5934,41
5935,41
5936,41
5937,41
5938,41
5939,41
5940,41
5941,41
5942,41
5943,41
5944,41
5945,41
5946,41
5947,41
5948,41
5949,41
5950,41
5951,41
5952,41
5953,41
5954,41
5955,41
5956,41
5957,41
5958,41
5959,41
5960,41
5961,41
5962,41
5963,41
5964,41
5965,41
5966,41
5967,41
5968,41
5969,41
5970,41
5971,41
5972,41
5973,41
5974,41
5975,41
5976,41
5977,41
5978,41
5979,41
5980,41
5981,41
5982,41
5983,41
5984,41
5985,41
5986,41
5987,41
5988,41
5989,41
5990,41
5991,41
5992,41
5993,41
5994,41
5995,41
5996,41
5997,41
5998,41
5999,41
6000,41
6001,41
6002,41
6003,41
6004,41
6005,41
6006,41
6007,41
6008,41
6009,41
6010,41
6011,41
6012,41
6013,41
6014,42
6015,42
6016,42
6017,42
6018,42
6019,42
6020,42
6021,42
6022,42
6023,42
6024,42
6025,42
6026,42
6027,42
6028,42
6029,42
6030,42
6031,42
6032,42
6033,42
6034,42
6035,42
6036,42
6037,42
6038,42
6039,42
6040,42
6041,42
6042,42
6043,42
6044,42
6045,42
6046,42
6047,42
6048,42
6049,42
6050,42
6051,42
6052,42
6053,42
6054,42
6055,42
6056,42
6057,42
6058,42
6059,42
6060,42
6061,42
6062,42
6063,42
6064,42
6065,42
6066,42
6067,42
6068,42
6069,42
6070,42
6071,42
6072,42
6073,42
6074,42
6075,42
6076,42
6077,42
6078,42
6079,42
6080,42
6081,42
6082,42
6083,42
6084,42
6085,42
6086,42
6087,42
6088,42
6089,42
6090,42
6091,42
6092,42
6093,42
6094,42
6095,42
6096,42
6097,42
6098,42
6099,42
6100,42
6101,42
6102,42
6103,42
6104,42
6105,42
6106,42
6107,42
6108,42
6109,42
6110,42
6111,42
6112,42
6113,42
6114,42
6115,42
6116,42
6117,42
6118,42
6119,42
6120,42
6121,42
6122,42
6123,42
6124,42
6125,42
6126,42
6127,42
6128,42
6129,42
6130,42
6131,42
6132,42
6133,42
6134,42
6135,42
6136,42
6137,42
6138,42
6139,42
6140,42
6141,42
6142,42
6143,42
6144,42
6145,42
6146,42
6147,42
6148,43
6149,43
6150,43
6151,43
6152,43
6153,43
6154,43
6155,43
6156,43
6157,43
6158,43
6159,43
6160,43
6161,43
6162,43
6163,43
6164,43
6165,43
6166,43
6167,43
6168,43
6169,43
6170,43
6171,43
6172,43
6173,43
6174,43
6175,43
6176,43
6177,43
6178,43
6179,43
6180,43
6181,43
6182,43
6183,43
6184,43
6185,43
6186,43
6187,43
6188,43
6189,43
6190,43
6191,43
6192,43
6193,43
6194,43
6195,43
6196,43
6197,43
6198,43
6199,43
6200,43
6201,43
6202,43
6203,43
6204,43
6205,43
6206,43
6207,43
6208,43
6209,43
6210,43
6211,43
6212,43
6213,43
6214,43
6215,43
6216,43
6217,43
6218,43
6219,43
6220,43
6221,43
6222,43
6223,43
6224,43
6225,43
6226,43
6227,43
6228,43
6229,43
6230,43
6231,43
6232,43
6233,43
6234,43
6235,43
6236,43
6237,43
6238,43
6239,43
6240,43
6241,43
6242,43
6243,43
6244,43
6245,43
6246,43
6247,43
6248,43
6249,43
6250,43
6251,43
6252,43
6253,43
6254,43
6255,43
6256,43
6257,43
6258,43
6259,43
6260,43
6261,43
6262,43
6263,43
6264,43
6265,43
6266,43
6267,43
6268,43
6269,43
6270,43
6271,43
6272,43
6273,43
6274,43
6275,43
6276,43
6277,43
6278,43
6279,43
6280,43
6281,43
6282,43
6283,43
6284,43
6285,43
6286,43
6287,43
6288,43
6289,43
6290,43
6291,43
6292,43
6293,43
6294,43
6295,43
6296,43
6297,43
6298,43
6299,43
6300,43
6301,43
6302,43
6303,43
6304,43
6305,43
6306,43
6307,43
6308,43
6309,43
6310,43
6311,43
6312,43
6313,43
6314,43
6315,43
6316,43
6317,43
6318,43
6319,43
6320,43
6321,43
6322,43
6323,43
6324,43
6325,43
6326,43
6327,43
6328,43
6329,43
6330,43
6331,43
6332,43
6333,44
6334,44
6335,44
6336,44
6337,44
6338,44
6339,44
6340,44
6341,44
6342,44
6343,44
6344,44
6345,44
6346,44
6347,44
6348,44
6349,44
6350,44
6351,44
6352,44
6353,44
6354,44
6355,44
6356,44
6357,44
6358,44
6359,44
6360,44
6361,44
6362,44
6363,44
6364,44
6365,44
6366,44
6367,44
6368,44
6369,44
6370,44
6371,44
6372,44
6373,44
6374,44
6375,44
6376,44
6377,44
6378,44
6379,44
6380,44
6381,44
6382,44
6383,44
6384,44
6385,44
6386,44
6387,44
6388,44
6389,44
6390,44
6391,44
6392,44
6393,44
6394,44
6395,44
6396,44
6397,44
6398,44
6399,44
6400,44
6401,44
6402,44
6403,44
6404,44
6405,44
6406,44
6407,44
6408,44
6409,44
6410,44
6411,44
6412,44
6413,44
6414,44
6415,44
6416,44
6417,44
6418,44
6419,44
6420,44
6421,44
6422,44
6423,44
6424,44
6425,44
6426,44
6427,44
6428,44
6429,44
6430,44
6431,44
6432,44
6433,44
6434,44
6435,44
6436,44
6437,44
6438,44
6439,44
6440,44
6441,44
6442,44
6443,44
6444,44
6445,44
6446,44
6447,44
6448,44
6449,44
6450,44
6451,44
6452,44
6453,44
6454,44
6455,44
6456,44
6457,44
6458,44
6459,44
6460,44
6461,44
6462,44
6463,44
6464,44
6465,44
6466,44
6467,44
6468,44
6469,44
6470,44
6471,44
6472,44
6473,44
6474,44
6475,44
6476,44
6477,44
6478,44
6479,44
6480,44
6481,44
6482,44
6483,44
6484,44
6485,44
6486,44
6487,44
6488,44
6489,44
6490,44
6491,44
6492,44
6493,44
6494,44
6495,44
6496,44
6497,44
6498,44
6499,44
6500,45
6501,45
6502,45
6503,45
6504,45
6505,45
6506,45
6507,45
6508,45
6509,45
6510,45
6511,45
6512,45
6513,45
6514,45
6515,45
6516,45
6517,45
6518,45
6519,45
6520,45
6521,45
6522,45
6523,45
6524,45
6525,45
6526,45
6527,45
6528,45
6529,45
6530,45
6531,45
6532,45
6533,45
6534,45
6535,45
6536,45
6537,45
6538,45
6539,45
6540,45
6541,45
6542,45
6543,45
6544,45
6545,45
6546,45
6547,45
6548,45
6549,45
6550,45
6551,45
6552,45
6553,45
6554,45
6555,45
6556,45
6557,45
6558,45
6559,45
6560,45
6561,45
6562,45
6563,45
6564,45
6565,45
6566,45
6567,45
6568,45
6569,45
6570,45
6571,45
6572,45
6573,45
6574,45
6575,45
6576,45
6577,45
6578,45
6579,45
6580,45
6581,45
6582,45
6583,45
6584,45
6585,45
6586,45
6587,45
6588,45
6589,45
6590,45
6591,45
6592,45
6593,45
6594,45
6595,45
6596,45
6597,45
6598,45
6599,45
6600,45
6601,45
6602,45
6603,45
6604,45
6605,45
6606,45
6607,45
6608,45
6609,45
6610,45
6611,45
6612,45
6613,45
6614,45
6615,45
6616,45
6617,45
6618,45
6619,45
6620,45
6621,45
6622,45
6623,45
6624,45
6625,45
6626,45
6627,45
6628,45
6629,45
6630,45
6631,45
6632,45
6633,45
6634,45
6635,45
6636,45
6637,45
6638,45
6639,45
6640,45
6641,45
6642,45
6643,45
6644,45
6645,45
6646,45
6647,45
6648,45
6649,45
6650,45
6651,45
6652,45
6653,45
6654,45
6655,45
6656,45
6657,46
6658,46
6659,46
6660,46
6661,46
6662,46
6663,46
6664,46
6665,46
6666,46
6667,46
6668,46
6669,46
6670,46
6671,46
6672,46
6673,46
6674,46
6675,46
6676,46
6677,46
6678,46
6679,46
6680,46
6681,46
6682,46
6683,46
6684,46
6685,46
6686,46
6687,46
6688,46
6689,46
6690,46
6691,46
6692,46
6693,46
6694,46
6695,46
6696,46
6697,46
6698,46
6699,46
6700,46
6701,46
6702,46
6703,46
6704,46
6705,46
6706,46
6707,46
6708,46
6709,46
6710,46
6711,46
6712,46
6713,46
6714,46
6715,46
6716,46
6717,46
6718,46
6719,46
6720,46
6721,46
6722,46
6723,46
6724,46
6725,46
6726,46
6727,46
6728,46
6729,46
6730,46
6731,46
6732,46
6733,46
6734,46
6735,46
6736,46
6737,46
6738,46
6739,46
6740,46
6741,46
6742,46
6743,46
6744,46
6745,46
6746,46
6747,46
6748,46
6749,46
6750,46
6751,46
6752,46
6753,46
6754,46
6755,46
6756,46
6757,46
6758,46
6759,46
6760,46
6761,46
6762,46
6763,46
6764,46
6765,46
6766,46
6767,46
6768,46
6769,46
6770,46
6771,46
6772,46
6773,46
6774,46
6775,46
6776,46
6777,46
6778,46
6779,46
6780,46
6781,46
6782,46
6783,46
6784,46
6785,46
6786,47
6787,47
6788,47
6789,47
6790,47
6791,47
6792,47
6793,47
6794,47
6795,47
6796,47
6797,47
6798,47
6799,47
6800,47
6801,47
6802,47
6803,47
6804,47
6805,47
6806,47
6807,47
6808,47
6809,47
6810,47
6811,47
6812,47
6813,47
6814,47
6815,47
6816,47
6817,47
6818,47
6819,47
6820,47
6821,47
6822,47
6823,47
6824,47
6825,47
6826,47
6827,47
6828,47
6829,47
6830,47
6831,47
6832,47
6833,47
6834,47
6835,47
6836,47
6837,47
6838,47
6839,47
6840,47
6841,47
6842,47
6843,47
6844,47
6845,47
6846,47
6847,47
6848,47
6849,47
6850,47
6851,47
6852,47
6853,47
6854,47
6855,47
6856,47
6857,47
6858,47
6859,47
6860,47
6861,47
6862,47
6863,47
6864,47
6865,47
6866,47
6867,47
6868,47
6869,47
6870,47
6871,47
6872,47
6873,47
6874,47
6875,47
6876,47
6877,47
6878,47
6879,47
6880,47
6881,47
6882,47
6883,47
6884,47
6885,47
6886,47
6887,47
6888,47
6889,47
6890,47
6891,47
6892,47
6893,47
6894,47
6895,47
6896,47
6897,47
6898,47
6899,47
6900,47
6901,47
6902,48
6903,48
6904,48
6905,48
6906,48
6907,48
6908,48
6909,48
6910,48
6911,48
6912,48
6913,48
6914,48
6915,48
6916,48
6917,48
6918,48
6919,48
6920,48
6921,48
6922,48
6923,48
6924,48
6925,48
6926,48
6927,48
6928,48
6929,48
6930,48
6931,48
6932,48
6933,48
6934,48
6935,48
6936,48
6937,48
6938,48
6939,48
6940,48
6941,48
6942,48
6943,48
6944,48
6945,48
6946,48
6947,48
6948,48
6949,48
6950,48
6951,48
6952,48
6953,48
6954,48
6955,48
6956,48
6957,48
6958,48
6959,48
6960,48
6961,48
6962,48
6963,48
6964,48
6965,48
6966,48
6967,48
6968,48
6969,48
6970,48
6971,48
6972,48
6973,48
6974,48
6975,48
6976,48
6977,48
6978,48
6979,48
6980,48
6981,48
6982,48
6983,48
6984,48
6985,48
6986,48
6987,48
6988,48
6989,48
6990,48
6991,48
6992,48
6993,48
6994,48
6995,48
6996,48
6997,48
6998,48
6999,48
7000,48
7001,48
7002,48
7003,48
7004,48
7005,48
7006,48
7007,48
7008,48
7009,48
7010,48
7011,48
7012,48
7013,48
7014,48
7015,48
7016,48
7017,48
7018,48
7019,48
7020,48
7021,48
7022,48
7023,48
7024,48
7025,48
7026,48
7027,48
7028,48
7029,48
7030,48
7031,48
7032,48
7033,48
7034,48
7035,48
7036,48
7037,48
7038,48
7039,48
7040,48
7041,48
7042,48
7043,48
7044,48
7045,48
7046,48
7047,48
7048,48
7049,48
7050,48
7051,48
7052,48
7053,48
7054,48
7055,48
7056,48
7057,48
7058,48
7059,48
7060,48
7061,48
7062,48
7063,48
7064,48
7065,48
7066,48
7067,48
7068,48
7069,48
7070,48
7071,48
7072,48
7073,48
7074,48
7075,48
7076,48
7077,48
7078,48
7079,49
7080,49
7081,49
7082,49
7083,49
7084,49
7085,49
7086,49
7087,49
7088,49
7089,49
7090,49
7091,49
7092,49
7093,49
7094,49
7095,49
7096,49
7097,49
7098,49
7099,49
7100,49
7101,49
7102,49
7103,49
7104,49
7105,49
7106,49
7107,49
7108,49
7109,49
7110,49
7111,49
7112,49
7113,49
7114,49
7115,49
7116,49
7117,49
7118,49
7119,49
7120,49
7121,49
7122,49
7123,49
7124,49
7125,49
7126,49
7127,49
7128,49
7129,49
7130,49
7131,49
7132,49
7133,49
7134,49
7135,49
7136,49
7137,49
7138,49
7139,49
7140,49
7141,49
7142,49
7143,49
7144,49
7145,49
7146,49
7147,49
7148,49
7149,49
7150,49
7151,49
7152,49
7153,49
7154,49
7155,49
7156,49
7157,49
7158,49
7159,49
7160,49
7161,49
7162,49
7163,49
7164,49
7165,49
7166,49
7167,49
7168,49
7169,49
7170,49
7171,49
7172,49
7173,49
7174,49
7175,49
7176,49
7177,49
7178,49
7179,49
7180,49
7181,49
7182,49
7183,49
7184,49
7185,49
7186,49
7187,49
7188,49
7189,49
7190,49
7191,49
7192,49
7193,49
7194,49
7195,49
7196,49
7197,49
7198,49
7199,49
7200,49
7201,49
7202,49
7203,49
7204,49
7205,49
7206,49
7207,49
7208,50
7209,50
7210,50
7211,50
7212,50
7213,50
7214,50
7215,50
7216,50
7217,50
7218,50
7219,50
7220,50
7221,50
7222,50
7223,50
7224,50
7225,50
7226,50
7227,50
7228,50
7229,50
7230,50
7231,50
7232,50
7233,50
7234,50
7235,50
7236,50
7237,50
7238,50
7239,50
7240,50
7241,50
7242,50
7243,50
7244,50
7245,50
7246,50
7247,50
7248,50
7249,50
7250,50
7251,50
7252,50
7253,50
7254,50
7255,50
7256,50
7257,50
7258,50
7259,50
7260,50
7261,50
7262,50
7263,50
7264,50
7265,50
7266,50
7267,50
7268,50
7269,50
7270,50
7271,50
7272,50
7273,50
7274,50
7275,50
7276,50
7277,50
7278,50
7279,50
7280,50
7281,50
7282,50
7283,50
7284,50
7285,50
7286,50
7287,50
7288,50
7289,50
7290,50
7291,50
7292,50
7293,50
7294,50
7295,50
7296,50
7297,50
7298,50
7299,50
7300,50
7301,50
7302,50
7303,50
7304,50
7305,50
7306,50
7307,50
7308,50
7309,50
7310,50
7311,50
7312,50
7313,50
7314,50
7315,50
7316,50
7317,50
7318,50
7319,50
7320,50
7321,50
7322,50
7323,50
7324,50
7325,50
7326,50
7327,50
7328,50
7329,50
7330,50
7331,50
7332,50
7333,50
7334,50
7335,50
7336,50
7337,50
7338,50
7339,50
7340,50
7341,50
7342,50
7343,50
7344,50
7345,50
7346,50
7347,50
7348,50
7349,50
7350,50
7351,50
7352,50
7353,50
7354,50
7355,50
7356,50
7357,50
7358,50
7359,50
7360,50
7361,50
7362,50
7363,50
7364,50
7365,50
7366,50
7367,50
7368,50
7369,50
7370,50
7371,50
7372,50
7373,51
7374,51
7375,51
7376,51
7377,51
7378,51
7379,51
7380,51
7381,51
7382,51
7383,51
7384,51
7385,51
7386,51
7387,51
7388,51
7389,51
7390,51
7391,51
7392,51
7393,51
7394,51
7395,51
7396,51
7397,51
7398,51
7399,51
7400,51
7401,51
7402,51
7403,51
7404,51
7405,51
7406,51
7407,51
7408,51
7409,51
7410,51
7411,51
7412,51
7413,51
7414,51
7415,51
7416,51
7417,51
7418,51
7419,51
7420,51
7421,51
7422,51
7423,51
7424,51
7425,51
7426,51
7427,51
7428,51
7429,51
7430,51
7431,51
7432,51
7433,51
7434,51
7435,51
7436,51
7437,51
7438,51
7439,51
7440,51
7441,51
7442,51
7443,51
7444,51
7445,51
7446,51
7447,51
7448,51
7449,51
7450,51
7451,51
7452,51
7453,51
7454,51
7455,51
7456,51
7457,51
7458,51
7459,51
7460,51
7461,51
7462,51
7463,51
7464,51
7465,51
7466,51
7467,51
7468,51
7469,51
7470,51
7471,51
7472,51
7473,51
7474,51
7475,51
7476,52
7477,52
7478,52
7479,52
7480,52
7481,52
7482,52
7483,52
7484,52
7485,52
7486,52
7487,52
7488,52
7489,52
7490,52
7491,52
7492,52
7493,52
7494,52
7495,52
7496,52
7497,52
7498,52
7499,52
7500,52
7501,52
7502,52
7503,52
7504,52
7505,52
7506,52
7507,52
7508,52
7509,52
7510,52
7511,52
7512,52
7513,52
7514,52
7515,52
7516,52
7517,52
7518,52
7519,52
7520,52
7521,52
7522,52
7523,52
7524,52
7525,52
7526,52
7527,52
7528,52
7529,52
7530,52
7531,52
7532,52
7533,52
7534,52
7535,52
7536,52
7537,52
7538,52
7539,52
7540,52
7541,52
7542,52
7543,52
7544,52
7545,52
7546,52
7547,52
7548,52
7549,52
7550,52
7551,52
7552,52
7553,52
7554,52
7555,52
7556,52
7557,52
7558,52
7559,52
7560,52
7561,52
7562,52
7563,52
7564,52
7565,52
7566,52
7567,52
7568,52
7569,52
7570,52
7571,52
7572,52
7573,52
7574,52
7575,52
7576,52
7577,52
7578,52
7579,52
7580,52
7581,52
7582,52
7583,52
7584,52
7585,52
7586,52
7587,52
7588,52
7589,52
7590,52
7591,52
7592,52
7593,52
7594,52
7595,52
7596,52
7597,52
7598,53
7599,53
7600,53
7601,53
7602,53
7603,53
7604,53
7605,53
7606,53
7607,53
7608,53
7609,53
7610,53
7611,53
7612,53
7613,53
7614,53
7615,53
7616,53
7617,53
7618,53
7619,53
7620,53
7621,53
7622,53
7623,53
7624,53
7625,53
7626,53
7627,53
7628,53
7629,53
7630,53
7631,53
7632,53
7633,53
7634,53
7635,53
7636,53
7637,53
7638,53
7639,53
7640,53
7641,53
7642,53
7643,53
7644,53
7645,53
7646,53
7647,53
7648,53
7649,53
7650,53
7651,53
7652,53
7653,53
7654,53
7655,53
7656,53
7657,53
7658,53
7659,53
7660,53
7661,53
7662,53
7663,53
7664,53
7665,53
7666,53
7667,53
7668,53
7669,53
7670,53
7671,53
7672,53
7673,53
7674,53
7675,53
7676,53
7677,53
7678,53
7679,53
7680,53
7681,53
7682,53
7683,53
7684,53
7685,53
7686,53
7687,53
7688,53
7689,53
7690,53
7691,53
7692,53
7693,53
7694,53
7695,53
7696,53
7697,53
7698,53
7699,53
7700,53
7701,53
7702,53
7703,53
7704,53
7705,53
7706,53
7707,53
7708,53
7709,53
7710,53
7711,53
7712,53
7713,53
7714,53
7715,53
7716,53
7717,53
7718,53
7719,53
7720,53
7721,53
7722,53
7723,53
7724,53
7725,53
7726,53
7727,53
7728,53
7729,53
7730,53
7731,53
7732,53
7733,53
7734,53
7735,53
7736,53
7737,53
7738,53
7739,53
7740,53
7741,53
7742,53
7743,53
7744,53
7745,53
7746,53
7747,53
7748,53
7749,53
7750,53
7751,54
7752,54
7753,54
7754,54
7755,54
7756,54
7757,54
7758,54
7759,54
7760,54
7761,54
7762,54
7763,54
7764,54
7765,54
7766,54
7767,54
7768,54
7769,54
7770,54
7771,54
7772,54
7773,54
7774,54
7775,54
7776,54
7777,54
7778,54
7779,54
7780,54
7781,54
7782,54
7783,54
7784,54
7785,54
7786,54
7787,54
7788,54
7789,54
7790,54
7791,54
7792,54
7793,54
7794,54
7795,54
7796,54
7797,54
7798,54
7799,54
7800,54
7801,54
7802,54
7803,54
7804,54
7805,54
7806,54
7807,54
7808,54
7809,54
7810,54
7811,54
7812,54
7813,54
7814,54
7815,54
7816,54
7817,54
7818,54
7819,54
7820,54
7821,54
7822,54
7823,54
7824,54
7825,54
7826,54
7827,54
7828,54
7829,54
7830,54
7831,54
7832,54
7833,54
7834,54
7835,54
7836,54
7837,54
7838,54
7839,54
7840,54
7841,54
7842,54
7843,54
7844,54
7845,54
7846,54
7847,54
7848,54
7849,54
7850,54
7851,54
7852,54
7853,54
7854,54
7855,54
7856,54
7857,54
7858,54
7859,54
7860,55
7861,55
7862,55
7863,55
7864,55
7865,55
7866,55
7867,55
7868,55
7869,55
7870,55
7871,55
7872,55
7873,55
7874,55
7875,55
7876,55
7877,55
7878,55
7879,55
7880,55
7881,55
7882,55
7883,55
7884,55
7885,55
7886,55
7887,55
7888,55
7889,55
7890,55
7891,55
7892,55
7893,55
7894,55
7895,55
7896,55
7897,55
7898,55
7899,55
7900,55
7901,55
7902,55
7903,55
7904,55
7905,55
7906,55
7907,55
7908,55
7909,55
7910,55
7911,55
7912,55
7913,55
7914,55
7915,55
7916,55
7917,55
7918,55
7919,55
7920,55
7921,55
7922,55
7923,55
7924,55
7925,55
7926,55
7927,55
7928,55
7929,55
7930,55
7931,55
7932,55
7933,55
7934,55
7935,55
7936,55
7937,55
7938,55
7939,55
7940,55
7941,55
7942,55
7943,55
7944,55
7945,55
7946,55
7947,55
7948,55
7949,55
7950,55
7951,55
7952,55
7953,55
7954,55
7955,55
7956,55
7957,55
7958,55
7959,55
7960,55
7961,55
7962,55
7963,55
7964,55
7965,55
7966,55
7967,55
7968,55
7969,55
7970,55
7971,55
7972,55
7973,55
7974,55
7975,56
7976,56
7977,56
7978,56
7979,56
7980,56
7981,56
7982,56
7983,56
7984,56
7985,56
7986,56
7987,56
7988,56
7989,56
7990,56
7991,56
7992,56
7993,56
7994,56
7995,56
7996,56
7997,56
7998,56
7999,56
8000,56
8001,56
8002,56
8003,56
8004,56
8005,56
8006,56
8007,56
8008,56
8009,56
8010,56
8011,56
8012,56
8013,56
8014,56
8015,56
8016,56
8017,56
8018,56
8019,56
8020,56
8021,56
8022,56
8023,56
8024,56
8025,56
8026,56
8027,56
8028,56
8029,56
8030,56
8031,56
8032,56
8033,56
8034,56
8035,56
8036,56
8037,56
8038,56
8039,56
8040,56
8041,56
8042,56
8043,56
8044,56
8045,56
8046,56
8047,56
8048,56
8049,56
8050,56
8051,56
8052,56
8053,56
8054,56
8055,56
8056,56
8057,56
8058,56
8059,56
8060,56
8061,56
8062,56
8063,56
8064,56
8065,56
8066,56
8067,56
8068,56
8069,56
8070,56
8071,56
8072,56
8073,56
8074,56
8075,56
8076,56
8077,56
8078,56
8079,56
8080,56
8081,56
8082,56
8083,56
8084,56
8085,56
8086,56
8087,56
8088,56
8089,56
8090,56
8091,56
8092,56
8093,56
8094,56
8095,56
8096,56
8097,56
8098,56
8099,56
8100,56
8101,56
8102,56
8103,56
8104,56
8105,56
8106,56
8107,56
8108,56
8109,56
8110,56
8111,56
8112,56
8113,56
8114,56
8115,56
8116,56
8117,56
8118,56
8119,56
8120,56
8121,56
8122,56
8123,56
8124,56
8125,56
8126,56
8127,56
8128,56
8129,56
8130,56
8131,56
8132,56
8133,56
8134,56
8135,57
8136,57
8137,57
8138,57
8139,57
8140,57
8141,57
8142,57
8143,57
8144,57
8145,57
8146,57
8147,57
8148,57
8149,57
8150,57
8151,57
8152,57
8153,57
8154,57
8155,57
8156,57
8157,57
8158,57
8159,57
8160,57
8161,57
8162,57
8163,57
8164,57
8165,57
8166,57
8167,57
8168,57
8169,57
8170,57
8171,57
8172,57
8173,57
8174,57
8175,57
8176,57
8177,57
8178,57
8179,57
8180,57
8181,57
8182,57
8183,57
8184,57
8185,57
8186,57
8187,57
8188,57
8189,57
8190,57
8191,57
8192,57
8193,57
8194,57
8195,57
8196,57
8197,57
8198,57
8199,57
8200,57
8201,57
8202,57
8203,57
8204,57
8205,57
8206,57
8207,57
8208,57
8209,57
8210,57
8211,57
8212,57
8213,57
8214,57
8215,57
8216,57
8217,57
8218,57
8219,57
8220,57
8221,57
8222,57
8223,57
8224,57
8225,57
8226,57
8227,57
8228,57
8229,57
8230,57
8231,57
8232,57
8233,57
8234,57
8235,57
8236,57
8237,57
8238,57
8239,57
8240,57
8241,57
8242,57
8243,57
8244,57
8245,57
8246,57
8247,57
8248,57
8249,57
8250,57
8251,57
8252,57
8253,57
8254,57
8255,57
8256,57
8257,57
8258,57
8259,57
8260,57
8261,57
8262,57
8263,57
8264,57
8265,57
8266,57
8267,57
8268,57
8269,57
8270,57
8271,57
8272,57
8273,57
8274,57
8275,57
8276,57
8277,57
8278,57
8279,57
8280,58
8281,58
8282,58
8283,58
8284,58
8285,58
8286,58
8287,58
8288,58
8289,58
8290,58
8291,58
8292,58
8293,58
8294,58
8295,58
8296,58
8297,58
8298,58
8299,58
8300,58
8301,58
8302,58
8303,58
8304,58
8305,58
8306,58
8307,58
8308,58
8309,58
8310,58
8311,58
8312,58
8313,58
8314,58
8315,58
8316,58
8317,58
8318,58
8319,58
8320,58
8321,58
8322,58
8323,58
8324,58
8325,58
8326,58
8327,58
8328,58
8329,58
8330,58
8331,58
8332,58
8333,58
8334,58
8335,58
8336,58
8337,58
8338,58
8339,58
8340,58
8341,58
8342,58
8343,58
8344,58
8345,58
8346,58
8347,58
8348,58
8349,58
8350,58
8351,58
8352,58
8353,58
8354,58
8355,58
8356,58
8357,58
8358,58
8359,58
8360,58
8361,58
8362,58
8363,58
8364,58
8365,58
8366,58
8367,58
8368,58
8369,58
8370,58
8371,58
8372,58
8373,58
8374,58
8375,58
8376,58
8377,58
8378,58
8379,58
8380,58
8381,58
8382,58
8383,58
8384,58
8385,58
8386,58
8387,58
8388,58
8389,58
8390,58
8391,58
8392,58
8393,58
8394,58
8395,58
8396,58
8397,58
8398,58
8399,58
8400,58
8401,58
8402,58
8403,58
8404,58
8405,58
8406,58
8407,58
8408,58
8409,58
8410,58
8411,58
8412,58
8413,59
8414,59
8415,59
8416,59
8417,59
8418,59
8419,59
8420,59
8421,59
8422,59
8423,59
8424,59
8425,59
8426,59
8427,59
8428,59
8429,59
8430,59
8431,59
8432,59
8433,59
8434,59
8435,59
8436,59
8437,59
8438,59
8439,59
8440,59
8441,59
8442,59
8443,59
8444,59
8445,59
8446,59
8447,59
8448,59
8449,59
8450,59
8451,59
8452,59
8453,59
8454,59
8455,59
8456,59
8457,59
8458,59
8459,59
8460,59
8461,59
8462,59
8463,59
8464,59
8465,59
8466,59
8467,59
8468,59
8469,59
8470,59
8471,59
8472,59
8473,59
8474,59
8475,59
8476,59
8477,59
8478,59
8479,59
8480,59
8481,59
8482,59
8483,59
8484,59
8485,59
8486,59
8487,59
8488,59
8489,59
8490,59
8491,59
8492,59
8493,59
8494,59
8495,59
8496,59
8497,59
8498,59
8499,59
8500,59
8501,59
8502,59
8503,59
8504,59
8505,59
8506,59
8507,59
8508,59
8509,59
8510,59
8511,59
8512,59
8513,59
8514,59
8515,59
8516,59
8517,59
8518,59
8519,59
8520,59
8521,59
8522,59
8523,59
8524,59
8525,59
8526,59
8527,59
8528,59
8529,59
8530,59
8531,59
8532,59
8533,59
8534,60
8535,60
8536,60
8537,60
8538,60
8539,60
8540,60
8541,60
8542,60
8543,60
8544,60
8545,60
8546,60
8547,60
8548,60
8549,60
8550,60
8551,60
8552,60
8553,60
8554,60
8555,60
8556,60
8557,60
8558,60
8559,60
8560,60
8561,60
8562,60
8563,60
8564,60
8565,60
8566,60
8567,60
8568,60
8569,60
8570,60
8571,60
8572,60
8573,60
8574,60
8575,60
8576,60
8577,60
8578,60
8579,60
8580,60
8581,60
8582,60
8583,60
8584,60
8585,60
8586,60
8587,60
8588,60
8589,60
8590,60
8591,60
8592,60
